대표티켓번호,판매순번,주문상태,판매일,상품명,이용일시,장소명,총매수,최종정상매수,주문자명,휴대폰번호,금액,발권상태,회원여부,판매처,주문일시,공연ID,장르1,회원키
9000000025281,9000000025282,정상,20230119,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,1,1,Cameron Reed 02326,000-0002-7235,126000,Y,Y,GS칼텍스 예울마루(mobile),20230119163241,230407_01,뮤지컬,
9000000025283,9000000025284,정상,20230319,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Casey Ellis 02541,00000027677,280000,Y,Y,티켓모바일웹,20230319183946,230407_01,뮤지컬,
9000000025285,9000000013407,정상,20230222,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Avery Hayes 00216,000-0002-7788,252000,Y,Y,GS칼텍스 예울마루(mobile),20230222094947,230407_01,뮤지컬,00000014211
9000000025286,9000000025287,정상,20230207,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,3,3,Avery Hayes 00216,00000026881,420000,Y,Y,티켓모바일웹,20230207060630,230407_01,뮤지컬,
9000000025288,9000000025289,정상,20230219,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,1,1,Rowan Foster 00439,000-0002-7789,126000,Y,Y,GS칼텍스 예울마루(web),20230219133232,230407_01,뮤지컬,00000015032
9000000025290,9000000025291,정상,20230119,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,4,4,Rowan Hayes 00543,000-0002-3943,560000,Y,Y,GS칼텍스 예울마루(mobile),20230119142209,230407_01,뮤지컬,00000003303
9000000025292,9000000025293,정상,20230317,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,1,1,Riley Lane 01915,00000027790,112000,Y,N,GS칼텍스 예울마루(call),20230317173341,230407_01,뮤지컬,
9000000025294,9000000025295,정상,20230217,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,3,3,Rowan Hayes 01503,00000025287,378000,Y,N,GS칼텍스 예울마루(call),20230217141326,230407_01,뮤지컬,
9000000025296,9000000025297,정상,20230119,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Casey Lane 00445,000-0002-5651,252000,Y,Y,GS칼텍스 예울마루(web),20230119140127,230407_01,뮤지컬,
9000000025298,9000000025299,정상,20230119,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Cameron Brooks 01158,000-0002-4648,252000,Y,Y,GS칼텍스 예울마루(mobile),20230119155952,230407_01,뮤지컬,00000009179
9000000025300,9000000025301,정상,20230403,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,1,1,Riley Hayes 00219,00000024047,112000,Y,Y,티켓어플 안드로이드,20230403181731,230407_01,뮤지컬,00000006189
9000000025302,9000000025303,정상,20230121,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Cameron Ellis 02542,000-0002-7791,252000,Y,Y,GS칼텍스 예울마루(mobile),20230121135539,230407_01,뮤지컬,00000022017
9000000025304,9000000025305,정상,20230119,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Jordan Hayes 01882,000-0002-6211,252000,Y,Y,GS칼텍스 예울마루(mobile),20230119140154,230407_01,뮤지컬,00000018149
9000000025306,9000000025307,정상,20230205,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Rowan Ellis 02543,000-0002-3115,252000,Y,Y,GS칼텍스 예울마루(mobile),20230205072100,230407_01,뮤지컬,00000004350
9000000025308,9000000025309,정상,20230119,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,1,1,Riley Hayes 00731,000-0002-3765,126000,Y,Y,GS칼텍스 예울마루(mobile),20230119161217,230407_01,뮤지컬,00000013182
9000000025310,9000000025311,정상,20230119,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,3,3,Avery Foster 02544,000-0002-7792,392000,Y,Y,GS칼텍스 예울마루(web),20230119141930,230407_01,뮤지컬,00000011039
9000000025312,9000000025313,정상,20230204,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Cameron Hayes 00734,000-0002-3768,252000,Y,Y,GS칼텍스 예울마루(mobile),20230204075734,230407_01,뮤지컬,00000022006
9000000025314,9000000020240,정상,20230220,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,1,1,Morgan Foster 02545,00000027793,140000,Y,Y,(주)인터파크 통합app,20230220121725,230407_01,뮤지컬,00000013659
9000000025315,9000000017357,정상,20230119,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,10,10,Taylor Brooks 00132,**,0,Y,N,(공동기획)GS칼텍스예울마루,20230119103542,230407_01,뮤지컬,
9000000025316,9000000025317,정상,20230220,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,3,3,Morgan Brooks 00065,000-0002-5287,392000,Y,Y,GS칼텍스 예울마루(web),20230220101157,230407_01,뮤지컬,00000019035
9000000025318,9000000005807,정상,20230321,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,1,1,Casey Bennett 01061,000-0002-7592,120000,Y,Y,GS칼텍스 예울마루(mobile),20230321101711,230407_01,뮤지컬,00000005907
9000000025319,9000000025320,부분취소,20230119,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,3,2,Casey Bennett 01061,000-0002-7794,252000,Y,Y,GS칼텍스 예울마루(mobile),20230119140117,230407_01,뮤지컬,00000011263
9000000025321,9000000025322,정상,20230408,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,3,3,Riley Foster 02163,**,270000,Y,N,(공동기획)GS칼텍스예울마루,20230408170936,230407_01,뮤지컬,
9000000025323,9000000025324,정상,20230119,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Riley Parker 01739,000-0002-5846,252000,Y,Y,GS칼텍스 예울마루(mobile),20230119140109,230407_01,뮤지컬,00000020189
9000000025325,9000000025326,정상,20230120,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Riley Parker 00331,000-0002-7795,252000,Y,Y,GS칼텍스 예울마루(mobile),20230120100035,230407_01,뮤지컬,
9000000025327,9000000025328,정상,20230119,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Cameron Brooks 00454,00000027796,280000,Y,Y,티켓모바일웹,20230119140118,230407_01,뮤지컬,00000011864
9000000025329,9000000025330,정상,20230127,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Cameron Foster 01462,000-0002-3997,162000,Y,Y,GS칼텍스 예울마루(web),20230127115332,230407_01,뮤지컬,00000007347
9000000025331,9000000025332,정상,20230405,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Casey Hayes 02013,000-0002-6547,252000,Y,Y,GS칼텍스 예울마루(mobile),20230405000603,230407_01,뮤지컬,00000002451
9000000025333,9000000010106,정상,20230225,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,5,5,Casey Brooks 02373,000-0002-7381,672000,Y,Y,GS칼텍스 예울마루(mobile),20230225191154,230407_01,뮤지컬,00000022115
9000000025334,9000000025335,정상,20230323,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Casey Bennett 00229,00000024197,252000,Y,N,GS칼텍스 예울마루(call),20230323153926,230407_01,뮤지컬,00000014286
9000000025336,9000000003477,정상,20230120,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,1,1,Rowan Parker 00335,000-0002-5456,126000,Y,Y,GS칼텍스 예울마루(mobile),20230120110836,230407_01,뮤지컬,00000008838
9000000025337,9000000025338,정상,20230201,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Avery Ellis 00552,000-0002-6378,252000,Y,Y,GS칼텍스 예울마루(mobile),20230201224756,230407_01,뮤지컬,
9000000025339,9000000025340,정상,20230403,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Jordan Foster 02546,00000024820,280000,Y,Y,티켓모바일웹,20230403102434,230407_01,뮤지컬,
9000000025341,9000000025342,정상,20230121,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Casey Bennett 00741,000-0002-3742,252000,Y,Y,GS칼텍스 예울마루(web),20230121211501,230407_01,뮤지컬,
9000000025343,9000000025344,정상,20230224,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,3,3,Morgan Reed 00337,000-0002-7797,392000,Y,Y,GS칼텍스 예울마루(web),20230224100016,230407_01,뮤지컬,00000010318
9000000025345,9000000025346,정상,20230310,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Morgan Parker 00137,000-0002-3305,252000,Y,Y,GS칼텍스 예울마루(web),20230310123012,230407_01,뮤지컬,00000000337
9000000025347,9000000025348,정상,20230119,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Morgan Parker 00137,000-0002-3179,252000,Y,Y,GS칼텍스 예울마루(mobile),20230119140217,230407_01,뮤지컬,00000007478
9000000025349,9000000025350,정상,20230119,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Rowan Brooks 01991,000-0002-6511,252000,Y,Y,GS칼텍스 예울마루(mobile),20230119140541,230407_01,뮤지컬,00000000449
9000000025351,9000000025352,정상,20230124,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Taylor Parker 00780,000-0002-7798,252000,Y,Y,GS칼텍스 예울마루(web),20230124092335,230407_01,뮤지컬,00000008121
9000000025353,9000000002017,정상,20230128,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Rowan Bennett 00231,000-0002-7799,252000,Y,Y,GS칼텍스 예울마루(mobile),20230128112003,230407_01,뮤지컬,00000003185
9000000025354,9000000025355,정상,20230309,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Casey Parker 00781,000-0002-7752,252000,Y,Y,GS칼텍스 예울마루(web),20230309100838,230407_01,뮤지컬,00000021378
9000000025356,9000000025357,정상,20230204,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,1,1,Casey Hayes 01693,000-0002-4678,126000,Y,Y,GS칼텍스 예울마루(mobile),20230204011605,230407_01,뮤지컬,
9000000025358,9000000025359,정상,20230217,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,4,4,Cameron Reed 00342,000-0002-3183,560000,Y,Y,GS칼텍스 예울마루(web),20230217133541,230407_01,뮤지컬,00000001826
9000000025360,9000000025361,정상,20230403,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Riley Foster 02547,000-0002-7800,252000,Y,Y,GS칼텍스 예울마루(web),20230403214623,230407_01,뮤지컬,00000018949
9000000025362,9000000025363,정상,20230121,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Morgan Ellis 00233,000-0002-7801,252000,Y,Y,GS칼텍스 예울마루(mobile),20230121110729,230407_01,뮤지컬,00000021883
9000000025364,9000000025365,정상,20230119,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Morgan Ellis 00233,000-0002-5300,252000,Y,Y,GS칼텍스 예울마루(mobile),20230119140140,230407_01,뮤지컬,
9000000025366,9000000025367,정상,20230127,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Avery Parker 00648,000-0002-3622,252000,Y,Y,GS칼텍스 예울마루(web),20230127142809,230407_01,뮤지컬,00000009743
9000000025368,9000000025369,정상,20230331,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Taylor Foster 02548,00000024089,224000,Y,N,GS칼텍스 예울마루(call),20230331135556,230407_01,뮤지컬,
9000000025370,9000000025371,정상,20230328,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,1,1,Jordan Ellis 00234,000-0002-7802,120000,Y,Y,GS칼텍스 예울마루(web),20230328145347,230407_01,뮤지컬,00000021073
9000000025372,9000000025373,정상,20230328,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Jordan Ellis 00234,000-0002-7802,216000,Y,Y,GS칼텍스 예울마루(web),20230328144505,230407_01,뮤지컬,00000021073
9000000025374,9000000025375,정상,20230322,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Jordan Ellis 00234,000-0002-7456,252000,Y,Y,GS칼텍스 예울마루(mobile),20230322140650,230407_01,뮤지컬,00000001254
9000000025376,9000000025377,정상,20230318,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Jordan Ellis 00234,000-0002-7803,252000,Y,Y,GS칼텍스 예울마루(mobile),20230318130349,230407_01,뮤지컬,00000007339
9000000025378,9000000025379,정상,20230217,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,4,4,Jordan Ellis 00234,000-0002-5059,532000,Y,Y,GS칼텍스 예울마루(mobile),20230217215752,230407_01,뮤지컬,00000006925
9000000025380,9000000025381,정상,20230204,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Rowan Brooks 00071,00000023097,280000,Y,Y,티켓어플 아이폰,20230204000313,230407_01,뮤지컬,00000013552
9000000025382,9000000025383,정상,20230217,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,1,1,Riley Parker 00651,000-0002-7804,126000,Y,Y,GS칼텍스 예울마루(web),20230217220409,230407_01,뮤지컬,00000008901
9000000025384,9000000025385,정상,20230210,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Avery Reed 00848,000-0002-7805,162000,Y,Y,GS칼텍스 예울마루(web),20230210130730,230407_01,뮤지컬,00000019839
9000000025386,9000000025387,정상,20230225,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Taylor Ellis 00236,000-0002-7806,162000,Y,Y,GS칼텍스 예울마루(web),20230225181655,230407_01,뮤지컬,00000012173
9000000025388,9000000025389,정상,20230214,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,3,3,Taylor Ellis 00236,000-0002-4556,336000,Y,Y,GS칼텍스 예울마루(mobile),20230214060433,230407_01,뮤지컬,
9000000025390,9000000025391,정상,20230214,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,1,1,Casey Ellis 00237,000-0002-4383,140000,Y,Y,Web,20230214192219,230407_01,뮤지컬,
9000000025392,9000000025393,정상,20230216,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Morgan Hayes 00345,000-0002-7340,252000,Y,Y,GS칼텍스 예울마루(web),20230216160849,230407_01,뮤지컬,00000019757
9000000025394,9000000025395,정상,20230331,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Morgan Lane 01081,00000025428,280000,Y,Y,티켓어플 안드로이드,20230331183545,230407_01,뮤지컬,00000018877
9000000025396,9000000025397,정상,20230206,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Riley Reed 00467,000-0002-7807,252000,Y,Y,GS칼텍스 예울마루(web),20230206140822,230407_01,뮤지컬,
9000000025398,9000000025399,정상,20230121,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Taylor Lane 02172,000-0002-4583,252000,Y,Y,GS칼텍스 예울마루(mobile),20230121072654,230407_01,뮤지컬,00000014165
9000000025400,9000000025401,정상,20230312,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Morgan Ellis 02025,000-0002-7808,280000,Y,Y,GS칼텍스 예울마루(mobile),20230312201931,230407_01,뮤지컬,00000006257
9000000025402,9000000025403,정상,20230224,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,5,5,Rowan Reed 00471,000-0002-7809,576000,Y,Y,GS칼텍스 예울마루(web),20230224092306,230407_01,뮤지컬,00000000950
9000000025404,9000000025405,정상,20230119,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,3,3,Rowan Reed 00471,00000027810,420000,Y,Y,티켓모바일웹,20230119140244,230407_01,뮤지컬,
9000000025406,9000000025407,부분취소,20230119,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,3,2,Morgan Ellis 00745,000-0002-4313,280000,Y,Y,GS칼텍스 예울마루(mobile),20230119145736,230407_01,뮤지컬,00000008265
9000000025408,9000000018706,정상,20230121,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,1,1,Riley Parker 00139,000-0002-2813,126000,Y,Y,GS칼텍스 예울마루(web),20230121222147,230407_01,뮤지컬,00000022503
9000000025409,9000000025410,정상,20230119,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,4,4,Taylor Foster 00564,000-0002-3474,560000,Y,Y,엔에이치엔(주)(네이버 바로가기-web),20230119140232,230407_01,뮤지컬,00000006244
9000000025411,9000000025412,정상,20230317,뮤지컬 〈브로드웨이 42번가〉 - 여수,20230408: 1900,GS칼텍스 예울마루 대극장,2,2,Riley Ellis 00747,000-0002-4933,252000,Y,Y,GS칼텍스 예울마루(mobile),20230317183638,230407_01,뮤지컬,00000015902
